Customer_ID,Total_Transactions,Total_Amount,Avg_Transaction_Amount,Max_Transaction_Amount,Days_Since_Last_Transaction,Satisfaction_Score,Likelihood_to_Recommend,Cluster
96,4,9522.0,2380.5,3566.0,928,1.0,6,0
96,4,9522.0,2380.5,3566.0,928,10.0,2,0
97,5,10806.0,2161.2,4670.0,925,5.0,8,0
97,5,10806.0,2161.2,4670.0,925,1.0,1,0
97,5,10806.0,2161.2,4670.0,925,10.0,7,0
97,5,10806.0,2161.2,4670.0,925,1.0,3,0
97,5,10806.0,2161.2,4670.0,925,7.0,1,0
97,5,10806.0,2161.2,4670.0,925,8.0,3,0
98,2,2559.0,1279.5,2483.0,976,2.0,9,2
98,2,2559.0,1279.5,2483.0,976,1.0,10,2
99,7,19647.0,2806.714285714286,3801.0,928,5.0,1,0
99,7,19647.0,2806.714285714286,3801.0,928,9.0,4,0
99,7,19647.0,2806.714285714286,3801.0,928,5.0,3,0
99,7,19647.0,2806.714285714286,3801.0,928,2.0,5,0
99,7,19647.0,2806.714285714286,3801.0,928,3.0,6,0
99,7,19647.0,2806.714285714286,3801.0,928,2.0,5,0
100,4,5850.0,1462.5,2760.0,933,7.0,5,0
100,4,5850.0,1462.5,2760.0,933,9.0,10,0
101,1,1552.0,1552.0,1552.0,1064,6.0,6,2
101,1,1552.0,1552.0,1552.0,1064,5.0,10,2
101,1,1552.0,1552.0,1552.0,1064,10.0,7,2
101,1,1552.0,1552.0,1552.0,1064,1.0,10,2
101,1,1552.0,1552.0,1552.0,1064,10.0,1,2
101,1,1552.0,1552.0,1552.0,1064,2.0,10,2
101,1,1552.0,1552.0,1552.0,1064,1.0,6,2
102,2,9005.0,4502.5,4845.0,1086,5.0,4,2
102,2,9005.0,4502.5,4845.0,1086,1.0,6,2
102,2,9005.0,4502.5,4845.0,1086,2.0,6,2
103,8,20527.0,2565.875,4451.0,956,4.0,2,0
103,8,20527.0,2565.875,4451.0,956,6.0,7,0
103,8,20527.0,2565.875,4451.0,956,9.0,2,0
103,8,20527.0,2565.875,4451.0,956,9.0,7,0
103,8,20527.0,2565.875,4451.0,956,7.0,2,0
103,8,20527.0,2565.875,4451.0,956,2.0,7,0
104,6,17714.0,2952.3333333333335,4739.0,1008,8.0,5,2
104,6,17714.0,2952.3333333333335,4739.0,1008,3.0,2,2
104,6,17714.0,2952.3333333333335,4739.0,1008,6.0,7,2
104,6,17714.0,2952.3333333333335,4739.0,1008,8.0,5,2
104,6,17714.0,2952.3333333333335,4739.0,1008,5.0,1,2
104,6,17714.0,2952.3333333333335,4739.0,1008,6.0,6,2
105,7,12515.0,1787.857142857143,3456.0,988,8.0,4,0
105,7,12515.0,1787.857142857143,3456.0,988,3.0,2,0
105,7,12515.0,1787.857142857143,3456.0,988,9.0,4,0
105,7,12515.0,1787.857142857143,3456.0,988,10.0,10,0
105,7,12515.0,1787.857142857143,3456.0,988,4.0,1,0
105,7,12515.0,1787.857142857143,3456.0,988,3.0,6,0
105,7,12515.0,1787.857142857143,3456.0,988,1.0,4,0
105,7,12515.0,1787.857142857143,3456.0,988,6.0,2,0
105,7,12515.0,1787.857142857143,3456.0,988,10.0,6,0
106,9,18226.0,2025.111111111111,4834.0,926,1.0,7,0
106,9,18226.0,2025.111111111111,4834.0,926,6.0,1,0
106,9,18226.0,2025.111111111111,4834.0,926,7.0,6,0
106,9,18226.0,2025.111111111111,4834.0,926,2.0,8,0
106,9,18226.0,2025.111111111111,4834.0,926,5.0,9,0
106,9,18226.0,2025.111111111111,4834.0,926,8.0,4,0
106,9,18226.0,2025.111111111111,4834.0,926,8.0,2,0
106,9,18226.0,2025.111111111111,4834.0,926,1.0,2,0
106,9,18226.0,2025.111111111111,4834.0,926,9.0,1,0
106,9,18226.0,2025.111111111111,4834.0,926,9.0,1,0
106,9,18226.0,2025.111111111111,4834.0,926,3.0,8,0
107,6,9201.0,1533.5,3413.0,930,10.0,6,0
107,6,9201.0,1533.5,3413.0,930,8.0,7,0
107,6,9201.0,1533.5,3413.0,930,7.0,1,0
107,6,9201.0,1533.5,3413.0,930,5.0,3,0
107,6,9201.0,1533.5,3413.0,930,7.0,7,0
107,6,9201.0,1533.5,3413.0,930,7.0,7,0
107,6,9201.0,1533.5,3413.0,930,7.0,8,0
108,7,22922.0,3274.5714285714284,4370.0,955,2.0,3,0
108,7,22922.0,3274.5714285714284,4370.0,955,6.0,5,0
108,7,22922.0,3274.5714285714284,4370.0,955,5.0,6,0
109,5,7492.0,1498.4,4549.0,1000,3.0,9,2
109,5,7492.0,1498.4,4549.0,1000,2.0,5,2
109,5,7492.0,1498.4,4549.0,1000,4.0,7,2
110,4,5303.0,1325.75,3099.0,956,1.0,4,2
110,4,5303.0,1325.75,3099.0,956,6.0,7,2
110,4,5303.0,1325.75,3099.0,956,6.0,10,2
110,4,5303.0,1325.75,3099.0,956,10.0,2,2
110,4,5303.0,1325.75,3099.0,956,8.0,6,2
110,4,5303.0,1325.75,3099.0,956,5.684784805011113,7,2
111,6,13866.0,2311.0,4203.0,939,5.684784805011113,5,0
111,6,13866.0,2311.0,4203.0,939,8.0,7,0
111,6,13866.0,2311.0,4203.0,939,4.0,10,0
111,6,13866.0,2311.0,4203.0,939,5.0,9,0
111,6,13866.0,2311.0,4203.0,939,2.0,6,0
111,6,13866.0,2311.0,4203.0,939,9.0,2,0
111,6,13866.0,2311.0,4203.0,939,4.0,5,0
112,7,15824.0,2260.5714285714284,4141.0,966,10.0,3,0
112,7,15824.0,2260.5714285714284,4141.0,966,6.0,4,0
113,8,21835.0,2729.375,4844.0,976,8.0,8,0
113,8,21835.0,2729.375,4844.0,976,10.0,10,0
113,8,21835.0,2729.375,4844.0,976,10.0,5,0
113,8,21835.0,2729.375,4844.0,976,3.0,6,0
114,2,3761.0,1880.5,2680.0,981,4.0,7,2
114,2,3761.0,1880.5,2680.0,981,3.0,6,2
114,2,3761.0,1880.5,2680.0,981,1.0,6,2
114,2,3761.0,1880.5,2680.0,981,10.0,5,2
114,2,3761.0,1880.5,2680.0,981,9.0,6,2
114,2,3761.0,1880.5,2680.0,981,7.0,9,2
114,2,3761.0,1880.5,2680.0,981,9.0,10,2
115,4,5210.0,1302.5,2483.0,933,7.0,7,0
115,4,5210.0,1302.5,2483.0,933,3.0,1,0
115,4,5210.0,1302.5,2483.0,933,1.0,3,0
115,4,5210.0,1302.5,2483.0,933,6.0,5,0
116,7,22432.0,3204.5714285714284,4858.0,946,7.0,8,0
116,7,22432.0,3204.5714285714284,4858.0,946,1.0,9,0
116,7,22432.0,3204.5714285714284,4858.0,946,10.0,5,0
116,7,22432.0,3204.5714285714284,4858.0,946,10.0,3,0
117,8,23698.0,2962.25,4497.0,945,5.0,7,0
117,8,23698.0,2962.25,4497.0,945,5.0,9,0
117,8,23698.0,2962.25,4497.0,945,10.0,3,0
117,8,23698.0,2962.25,4497.0,945,7.0,2,0
117,8,23698.0,2962.25,4497.0,945,7.0,5,0
118,3,10669.0,3556.3333333333335,4551.0,981,5.684784805011113,3,2
118,3,10669.0,3556.3333333333335,4551.0,981,3.0,4,2
118,3,10669.0,3556.3333333333335,4551.0,981,7.0,3,2
118,3,10669.0,3556.3333333333335,4551.0,981,9.0,2,2
118,3,10669.0,3556.3333333333335,4551.0,981,6.0,10,2
118,3,10669.0,3556.3333333333335,4551.0,981,2.0,9,2
119,3,8152.0,2717.3333333333335,3957.0,937,10.0,3,2
119,3,8152.0,2717.3333333333335,3957.0,937,7.0,6,2
119,3,8152.0,2717.3333333333335,3957.0,937,1.0,4,2
119,3,8152.0,2717.3333333333335,3957.0,937,7.0,6,2
119,3,8152.0,2717.3333333333335,3957.0,937,1.0,5,2
119,3,8152.0,2717.3333333333335,3957.0,937,6.0,3,2
119,3,8152.0,2717.3333333333335,3957.0,937,7.0,10,2
119,3,8152.0,2717.3333333333335,3957.0,937,7.0,3,2
120,8,15711.0,1963.875,4486.0,942,4.0,2,0
120,8,15711.0,1963.875,4486.0,942,10.0,6,0
120,8,15711.0,1963.875,4486.0,942,4.0,10,0
120,8,15711.0,1963.875,4486.0,942,8.0,6,0
120,8,15711.0,1963.875,4486.0,942,3.0,10,0
121,2,6941.0,3470.5,4272.0,1001,7.0,1,2
121,2,6941.0,3470.5,4272.0,1001,3.0,3,2
121,2,6941.0,3470.5,4272.0,1001,7.0,1,2
122,8,22732.0,2841.5,4586.0,934,5.0,5,0
122,8,22732.0,2841.5,4586.0,934,10.0,4,0
123,4,9326.0,2331.5,4265.0,941,2.0,4,0
123,4,9326.0,2331.5,4265.0,941,2.0,10,0
124,1,1017.0,1017.0,1017.0,1108,8.0,2,2
124,1,1017.0,1017.0,1017.0,1108,8.0,7,2
124,1,1017.0,1017.0,1017.0,1108,3.0,9,2
124,1,1017.0,1017.0,1017.0,1108,10.0,8,2
124,1,1017.0,1017.0,1017.0,1108,8.0,8,2
125,3,12811.0,4270.333333333333,4927.0,953,2.0,1,2
125,3,12811.0,4270.333333333333,4927.0,953,9.0,2,2
125,3,12811.0,4270.333333333333,4927.0,953,10.0,2,2
125,3,12811.0,4270.333333333333,4927.0,953,8.0,2,2
125,3,12811.0,4270.333333333333,4927.0,953,10.0,7,2
125,3,12811.0,4270.333333333333,4927.0,953,2.0,3,2
126,1,4171.0,4171.0,4171.0,926,8.0,3,2
126,1,4171.0,4171.0,4171.0,926,5.0,2,2
126,1,4171.0,4171.0,4171.0,926,7.0,3,2
126,1,4171.0,4171.0,4171.0,926,7.0,8,2
127,3,7813.0,2604.3333333333335,3817.0,932,2.0,6,2
127,3,7813.0,2604.3333333333335,3817.0,932,5.0,3,2
127,3,7813.0,2604.3333333333335,3817.0,932,9.0,5,2
127,3,7813.0,2604.3333333333335,3817.0,932,7.0,6,2
127,3,7813.0,2604.3333333333335,3817.0,932,4.0,7,2
127,3,7813.0,2604.3333333333335,3817.0,932,4.0,7,2
127,3,7813.0,2604.3333333333335,3817.0,932,9.0,5,2
128,4,12388.0,3097.0,4048.0,962,5.0,2,2
128,4,12388.0,3097.0,4048.0,962,1.0,2,2
128,4,12388.0,3097.0,4048.0,962,5.684784805011113,10,2
128,4,12388.0,3097.0,4048.0,962,6.0,3,2
128,4,12388.0,3097.0,4048.0,962,4.0,6,2
129,5,17920.0,3584.0,4766.0,932,4.0,10,0
129,5,17920.0,3584.0,4766.0,932,1.0,1,0
129,5,17920.0,3584.0,4766.0,932,4.0,8,0
129,5,17920.0,3584.0,4766.0,932,8.0,7,0
129,5,17920.0,3584.0,4766.0,932,5.0,1,0
129,5,17920.0,3584.0,4766.0,932,7.0,7,0
129,5,17920.0,3584.0,4766.0,932,10.0,2,0
129,5,17920.0,3584.0,4766.0,932,5.0,10,0
129,5,17920.0,3584.0,4766.0,932,10.0,10,0
130,3,13153.0,4384.333333333333,4952.0,950,1.0,7,2
130,3,13153.0,4384.333333333333,4952.0,950,5.0,4,2
130,3,13153.0,4384.333333333333,4952.0,950,6.0,6,2
130,3,13153.0,4384.333333333333,4952.0,950,8.0,2,2
130,3,13153.0,4384.333333333333,4952.0,950,2.0,5,2
131,5,15541.0,3108.2,4361.0,939,8.0,7,0
131,5,15541.0,3108.2,4361.0,939,4.0,7,0
131,5,15541.0,3108.2,4361.0,939,6.0,7,0
131,5,15541.0,3108.2,4361.0,939,8.0,8,0
131,5,15541.0,3108.2,4361.0,939,4.0,9,0
131,5,15541.0,3108.2,4361.0,939,4.0,5,0
132,5,8478.0,1695.6,3883.0,994,10.0,3,2
132,5,8478.0,1695.6,3883.0,994,4.0,2,2
132,5,8478.0,1695.6,3883.0,994,5.0,4,2
132,5,8478.0,1695.6,3883.0,994,8.0,6,2
132,5,8478.0,1695.6,3883.0,994,5.0,4,2
133,4,6647.0,1661.75,3607.0,936,3.0,1,0
133,4,6647.0,1661.75,3607.0,936,3.0,1,0
133,4,6647.0,1661.75,3607.0,936,8.0,5,0
133,4,6647.0,1661.75,3607.0,936,1.0,4,0
133,4,6647.0,1661.75,3607.0,936,10.0,6,0
133,4,6647.0,1661.75,3607.0,936,7.0,4,0
133,4,6647.0,1661.75,3607.0,936,7.0,8,0
134,4,8267.0,2066.75,3138.0,950,4.0,9,2
134,4,8267.0,2066.75,3138.0,950,3.0,7,2
134,4,8267.0,2066.75,3138.0,950,4.0,8,2
134,4,8267.0,2066.75,3138.0,950,1.0,2,0
134,4,8267.0,2066.75,3138.0,950,7.0,8,2
134,4,8267.0,2066.75,3138.0,950,1.0,6,0
135,4,9408.0,2352.0,4643.0,940,4.0,5,0
135,4,9408.0,2352.0,4643.0,940,6.0,9,0
135,4,9408.0,2352.0,4643.0,940,8.0,10,2
135,4,9408.0,2352.0,4643.0,940,1.0,7,0
136,6,22198.0,3699.6666666666665,4632.0,927,5.0,2,0
136,6,22198.0,3699.6666666666665,4632.0,927,2.0,4,0
137,1,3520.0,3520.0,3520.0,1009,3.0,8,2
137,1,3520.0,3520.0,3520.0,1009,10.0,3,2
137,1,3520.0,3520.0,3520.0,1009,7.0,6,2
137,1,3520.0,3520.0,3520.0,1009,4.0,9,2
137,1,3520.0,3520.0,3520.0,1009,4.0,1,2
137,1,3520.0,3520.0,3520.0,1009,10.0,3,2
138,3,7340.0,2446.6666666666665,4780.0,948,9.0,10,2
138,3,7340.0,2446.6666666666665,4780.0,948,9.0,4,2
138,3,7340.0,2446.6666666666665,4780.0,948,3.0,9,2
138,3,7340.0,2446.6666666666665,4780.0,948,2.0,3,2
139,2,5581.0,2790.5,2803.0,933,4.0,10,2
139,2,5581.0,2790.5,2803.0,933,3.0,2,2
139,2,5581.0,2790.5,2803.0,933,5.0,10,2
139,2,5581.0,2790.5,2803.0,933,3.0,9,2
139,2,5581.0,2790.5,2803.0,933,2.0,3,2
139,2,5581.0,2790.5,2803.0,933,3.0,2,2
140,1,3528.0,3528.0,3528.0,1024,10.0,4,2
140,1,3528.0,3528.0,3528.0,1024,2.0,5,2
140,1,3528.0,3528.0,3528.0,1024,4.0,3,2
140,1,3528.0,3528.0,3528.0,1024,5.684784805011113,6,2
140,1,3528.0,3528.0,3528.0,1024,6.0,6,2
140,1,3528.0,3528.0,3528.0,1024,5.0,4,2
141,4,11646.0,2911.5,4081.0,963,4.0,10,2
141,4,11646.0,2911.5,4081.0,963,2.0,2,2
141,4,11646.0,2911.5,4081.0,963,8.0,10,2
141,4,11646.0,2911.5,4081.0,963,8.0,9,2
142,8,28154.0,3519.25,4592.0,1009,6.0,7,0
142,8,28154.0,3519.25,4592.0,1009,9.0,2,0
142,8,28154.0,3519.25,4592.0,1009,4.0,10,0
142,8,28154.0,3519.25,4592.0,1009,4.0,10,0
143,4,9366.0,2341.5,3416.0,929,8.0,5,0
143,4,9366.0,2341.5,3416.0,929,7.0,6,0
143,4,9366.0,2341.5,3416.0,929,5.684784805011113,4,0
143,4,9366.0,2341.5,3416.0,929,9.0,2,0
143,4,9366.0,2341.5,3416.0,929,7.0,3,0
144,3,10382.0,3460.6666666666665,4392.0,1011,7.0,3,2
144,3,10382.0,3460.6666666666665,4392.0,1011,9.0,8,2
144,3,10382.0,3460.6666666666665,4392.0,1011,10.0,10,2
145,7,12295.0,1756.428571428571,2679.0,954,4.0,10,0
145,7,12295.0,1756.428571428571,2679.0,954,6.0,8,0
145,7,12295.0,1756.428571428571,2679.0,954,8.0,2,0
145,7,12295.0,1756.428571428571,2679.0,954,6.0,5,0
146,5,12493.0,2498.6,4593.0,1033,4.0,8,2
146,5,12493.0,2498.6,4593.0,1033,2.0,2,2
146,5,12493.0,2498.6,4593.0,1033,5.0,9,2
147,4,5190.0,1297.5,1955.0,1031,5.0,2,2
147,4,5190.0,1297.5,1955.0,1031,4.0,5,2
147,4,5190.0,1297.5,1955.0,1031,6.0,10,2
147,4,5190.0,1297.5,1955.0,1031,6.0,1,2
148,8,18354.0,2294.25,3178.0,963,10.0,1,0
148,8,18354.0,2294.25,3178.0,963,9.0,10,0
148,8,18354.0,2294.25,3178.0,963,1.0,4,0
148,8,18354.0,2294.25,3178.0,963,3.0,1,0
148,8,18354.0,2294.25,3178.0,963,7.0,8,0
148,8,18354.0,2294.25,3178.0,963,5.0,9,0
148,8,18354.0,2294.25,3178.0,963,7.0,5,0
148,8,18354.0,2294.25,3178.0,963,2.0,7,0
148,8,18354.0,2294.25,3178.0,963,10.0,9,0
149,12,34396.0,2866.3333333333335,4777.0,945,5.0,5,0
149,12,34396.0,2866.3333333333335,4777.0,945,2.0,5,0
149,12,34396.0,2866.3333333333335,4777.0,945,5.684784805011113,2,0
149,12,34396.0,2866.3333333333335,4777.0,945,6.0,10,0
150,4,14793.0,3698.25,4958.0,943,1.0,4,0
150,4,14793.0,3698.25,4958.0,943,3.0,9,0
150,4,14793.0,3698.25,4958.0,943,10.0,5,0
150,4,14793.0,3698.25,4958.0,943,2.0,1,0
150,4,14793.0,3698.25,4958.0,943,2.0,6,0
151,4,12631.0,3157.75,4474.0,994,8.0,10,2
151,4,12631.0,3157.75,4474.0,994,8.0,3,2
151,4,12631.0,3157.75,4474.0,994,7.0,3,2
151,4,12631.0,3157.75,4474.0,994,1.0,8,2
151,4,12631.0,3157.75,4474.0,994,9.0,8,2
152,7,22796.0,3256.5714285714284,4902.0,927,10.0,7,0
152,7,22796.0,3256.5714285714284,4902.0,927,4.0,1,0
152,7,22796.0,3256.5714285714284,4902.0,927,8.0,4,0
152,7,22796.0,3256.5714285714284,4902.0,927,4.0,8,0
153,5,14655.0,2931.0,4328.0,961,5.0,9,0
153,5,14655.0,2931.0,4328.0,961,5.684784805011113,8,0
153,5,14655.0,2931.0,4328.0,961,8.0,4,0
153,5,14655.0,2931.0,4328.0,961,10.0,6,0
153,5,14655.0,2931.0,4328.0,961,3.0,9,0
153,5,14655.0,2931.0,4328.0,961,1.0,10,0
154,6,15514.0,2585.6666666666665,4593.0,951,3.0,6,0
154,6,15514.0,2585.6666666666665,4593.0,951,7.0,10,0
154,6,15514.0,2585.6666666666665,4593.0,951,5.0,9,0
154,6,15514.0,2585.6666666666665,4593.0,951,6.0,10,0
155,6,16775.0,2795.8333333333335,4963.0,949,3.0,1,0
155,6,16775.0,2795.8333333333335,4963.0,949,2.0,10,0
155,6,16775.0,2795.8333333333335,4963.0,949,3.0,3,0
155,6,16775.0,2795.8333333333335,4963.0,949,9.0,10,0
155,6,16775.0,2795.8333333333335,4963.0,949,1.0,2,0
155,6,16775.0,2795.8333333333335,4963.0,949,5.0,8,0
155,6,16775.0,2795.8333333333335,4963.0,949,10.0,1,0
156,8,22279.0,2784.875,4319.0,941,4.0,8,0
156,8,22279.0,2784.875,4319.0,941,4.0,7,0
156,8,22279.0,2784.875,4319.0,941,1.0,2,0
156,8,22279.0,2784.875,4319.0,941,1.0,7,0
157,4,8350.0,2087.5,3896.0,994,7.0,2,2
157,4,8350.0,2087.5,3896.0,994,6.0,8,2
157,4,8350.0,2087.5,3896.0,994,7.0,2,2
157,4,8350.0,2087.5,3896.0,994,5.0,8,2
157,4,8350.0,2087.5,3896.0,994,9.0,8,2
157,4,8350.0,2087.5,3896.0,994,7.0,9,2
157,4,8350.0,2087.5,3896.0,994,9.0,7,2
157,4,8350.0,2087.5,3896.0,994,4.0,7,2
158,5,12497.0,2499.4,4828.0,928,5.0,4,0
158,5,12497.0,2499.4,4828.0,928,2.0,6,0
158,5,12497.0,2499.4,4828.0,928,3.0,1,0
158,5,12497.0,2499.4,4828.0,928,4.0,6,0
158,5,12497.0,2499.4,4828.0,928,7.0,2,0
158,5,12497.0,2499.4,4828.0,928,2.0,6,0
159,3,8296.0,2765.3333333333335,4376.0,949,1.0,3,2
159,3,8296.0,2765.3333333333335,4376.0,949,10.0,2,2
159,3,8296.0,2765.3333333333335,4376.0,949,2.0,3,2
160,3,6309.0,2103.0,4580.0,940,5.0,6,2
160,3,6309.0,2103.0,4580.0,940,3.0,9,2
160,3,6309.0,2103.0,4580.0,940,4.0,1,2
160,3,6309.0,2103.0,4580.0,940,1.0,6,2
160,3,6309.0,2103.0,4580.0,940,8.0,1,2
161,12,28554.0,2379.5,4756.0,945,5.0,2,0
161,12,28554.0,2379.5,4756.0,945,9.0,5,0
161,12,28554.0,2379.5,4756.0,945,2.0,10,0
161,12,28554.0,2379.5,4756.0,945,9.0,2,0
161,12,28554.0,2379.5,4756.0,945,9.0,6,0
161,12,28554.0,2379.5,4756.0,945,9.0,3,0
162,7,12887.0,1841.0,4328.0,974,6.0,5,0
162,7,12887.0,1841.0,4328.0,974,2.0,1,0
162,7,12887.0,1841.0,4328.0,974,7.0,3,0
162,7,12887.0,1841.0,4328.0,974,10.0,6,0
162,7,12887.0,1841.0,4328.0,974,4.0,10,0
163,1,737.0,737.0,737.0,986,7.0,9,2
163,1,737.0,737.0,737.0,986,6.0,4,2
163,1,737.0,737.0,737.0,986,9.0,5,2
163,1,737.0,737.0,737.0,986,3.0,8,2
163,1,737.0,737.0,737.0,986,3.0,9,2
163,1,737.0,737.0,737.0,986,10.0,8,2
163,1,737.0,737.0,737.0,986,7.0,2,2
164,4,12567.0,3141.75,4270.0,939,5.0,3,0
164,4,12567.0,3141.75,4270.0,939,9.0,5,0
164,4,12567.0,3141.75,4270.0,939,8.0,8,0
164,4,12567.0,3141.75,4270.0,939,5.0,10,0
164,4,12567.0,3141.75,4270.0,939,1.0,3,0
165,4,13925.0,3481.25,4833.0,936,2.0,2,0
165,4,13925.0,3481.25,4833.0,936,8.0,9,0
165,4,13925.0,3481.25,4833.0,936,9.0,9,0
165,4,13925.0,3481.25,4833.0,936,5.0,9,0
165,4,13925.0,3481.25,4833.0,936,8.0,9,0
166,4,9306.0,2326.5,4244.0,992,2.0,2,2
166,4,9306.0,2326.5,4244.0,992,6.0,10,2
166,4,9306.0,2326.5,4244.0,992,3.0,8,2
167,7,11362.0,1623.142857142857,2656.0,929,4.0,9,0
167,7,11362.0,1623.142857142857,2656.0,929,1.0,6,0
167,7,11362.0,1623.142857142857,2656.0,929,2.0,7,0
167,7,11362.0,1623.142857142857,2656.0,929,8.0,1,0
167,7,11362.0,1623.142857142857,2656.0,929,5.0,1,0
167,7,11362.0,1623.142857142857,2656.0,929,1.0,6,0
167,7,11362.0,1623.142857142857,2656.0,929,8.0,4,0
167,7,11362.0,1623.142857142857,2656.0,929,1.0,1,0
168,6,7771.0,1295.1666666666667,2455.0,952,1.0,6,0
168,6,7771.0,1295.1666666666667,2455.0,952,4.0,4,0
168,6,7771.0,1295.1666666666667,2455.0,952,10.0,10,0
168,6,7771.0,1295.1666666666667,2455.0,952,4.0,3,0
169,9,21372.0,2374.6666666666665,4703.0,962,7.0,2,0
169,9,21372.0,2374.6666666666665,4703.0,962,2.0,2,0
169,9,21372.0,2374.6666666666665,4703.0,962,5.0,3,0
169,9,21372.0,2374.6666666666665,4703.0,962,5.0,5,0
169,9,21372.0,2374.6666666666665,4703.0,962,4.0,3,0
170,1,1702.0,1702.0,1702.0,1030,1.0,3,2
170,1,1702.0,1702.0,1702.0,1030,7.0,2,2
170,1,1702.0,1702.0,1702.0,1030,6.0,9,2
170,1,1702.0,1702.0,1702.0,1030,5.0,2,2
171,2,3641.0,1820.5,2342.0,951,3.0,1,2
171,2,3641.0,1820.5,2342.0,951,7.0,1,2
171,2,3641.0,1820.5,2342.0,951,10.0,1,2
172,7,17092.0,2441.714285714286,4113.0,978,10.0,2,0
172,7,17092.0,2441.714285714286,4113.0,978,7.0,2,0
172,7,17092.0,2441.714285714286,4113.0,978,6.0,10,0
172,7,17092.0,2441.714285714286,4113.0,978,1.0,9,0
172,7,17092.0,2441.714285714286,4113.0,978,8.0,4,0
173,4,10760.0,2690.0,4322.0,950,7.0,2,0
173,4,10760.0,2690.0,4322.0,950,9.0,3,2
173,4,10760.0,2690.0,4322.0,950,3.0,1,0
173,4,10760.0,2690.0,4322.0,950,8.0,2,0
173,4,10760.0,2690.0,4322.0,950,8.0,8,2
173,4,10760.0,2690.0,4322.0,950,8.0,3,2
174,3,5613.0,1871.0,4464.0,992,6.0,2,2
174,3,5613.0,1871.0,4464.0,992,5.0,6,2
174,3,5613.0,1871.0,4464.0,992,6.0,8,2
174,3,5613.0,1871.0,4464.0,992,2.0,8,2
174,3,5613.0,1871.0,4464.0,992,4.0,9,2
174,3,5613.0,1871.0,4464.0,992,8.0,1,2
174,3,5613.0,1871.0,4464.0,992,4.0,9,2
175,7,16274.0,2324.8571428571427,4202.0,925,7.0,7,0
175,7,16274.0,2324.8571428571427,4202.0,925,3.0,10,0
175,7,16274.0,2324.8571428571427,4202.0,925,7.0,10,0
175,7,16274.0,2324.8571428571427,4202.0,925,4.0,5,0
175,7,16274.0,2324.8571428571427,4202.0,925,1.0,2,0
175,7,16274.0,2324.8571428571427,4202.0,925,1.0,9,0
175,7,16274.0,2324.8571428571427,4202.0,925,3.0,5,0
176,4,10166.0,2541.5,3298.0,969,5.0,3,2
176,4,10166.0,2541.5,3298.0,969,8.0,2,2
177,6,11113.0,1852.1666666666667,3184.0,940,8.0,4,0
177,6,11113.0,1852.1666666666667,3184.0,940,5.0,8,0
177,6,11113.0,1852.1666666666667,3184.0,940,10.0,7,0
177,6,11113.0,1852.1666666666667,3184.0,940,7.0,8,0
177,6,11113.0,1852.1666666666667,3184.0,940,1.0,6,0
178,6,11803.0,1967.1666666666667,4181.0,988,6.0,2,0
178,6,11803.0,1967.1666666666667,4181.0,988,7.0,8,2
178,6,11803.0,1967.1666666666667,4181.0,988,3.0,8,2
178,6,11803.0,1967.1666666666667,4181.0,988,6.0,8,2
178,6,11803.0,1967.1666666666667,4181.0,988,7.0,8,2
179,4,8134.0,2033.5,4759.0,954,4.0,5,2
179,4,8134.0,2033.5,4759.0,954,7.0,2,2
179,4,8134.0,2033.5,4759.0,954,8.0,1,2
179,4,8134.0,2033.5,4759.0,954,9.0,4,2
180,5,11064.0,2212.8,3623.0,975,1.0,9,2
180,5,11064.0,2212.8,3623.0,975,5.0,9,2
180,5,11064.0,2212.8,3623.0,975,5.0,2,2
181,4,10698.0,2674.5,4667.0,958,2.0,9,2
181,4,10698.0,2674.5,4667.0,958,7.0,9,2
181,4,10698.0,2674.5,4667.0,958,7.0,4,2
181,4,10698.0,2674.5,4667.0,958,2.0,9,2
181,4,10698.0,2674.5,4667.0,958,7.0,10,2
181,4,10698.0,2674.5,4667.0,958,1.0,4,2
181,4,10698.0,2674.5,4667.0,958,4.0,6,2
182,2,4709.0,2354.5,4428.0,945,6.0,7,2
182,2,4709.0,2354.5,4428.0,945,10.0,9,2
182,2,4709.0,2354.5,4428.0,945,6.0,5,2
182,2,4709.0,2354.5,4428.0,945,3.0,1,2
182,2,4709.0,2354.5,4428.0,945,8.0,10,2
182,2,4709.0,2354.5,4428.0,945,4.0,8,2
182,2,4709.0,2354.5,4428.0,945,3.0,9,2
182,2,4709.0,2354.5,4428.0,945,8.0,2,2
182,2,4709.0,2354.5,4428.0,945,8.0,10,2
183,6,13940.0,2323.3333333333335,4882.0,966,4.0,8,0
183,6,13940.0,2323.3333333333335,4882.0,966,5.684784805011113,6,0
183,6,13940.0,2323.3333333333335,4882.0,966,3.0,6,0
183,6,13940.0,2323.3333333333335,4882.0,966,6.0,2,0
184,6,14820.0,2470.0,4760.0,934,3.0,5,0
184,6,14820.0,2470.0,4760.0,934,10.0,7,0
184,6,14820.0,2470.0,4760.0,934,2.0,10,0
185,7,15906.0,2272.285714285714,4774.0,928,7.0,5,0
185,7,15906.0,2272.285714285714,4774.0,928,1.0,2,0
185,7,15906.0,2272.285714285714,4774.0,928,2.0,10,0
185,7,15906.0,2272.285714285714,4774.0,928,8.0,8,0
185,7,15906.0,2272.285714285714,4774.0,928,10.0,4,0
186,8,21995.0,2749.375,4671.0,962,7.0,3,0
186,8,21995.0,2749.375,4671.0,962,5.0,9,0
