Transaction_ID,Customer_ID,Transaction_Date,Transaction_Amount,Transaction_Type
506,579,2023-01-22 01:00:00,2551.0,Bill Payment
507,686,2023-01-22 02:00:00,1926.0,Investment
508,346,2023-01-22 03:00:00,3370.0,Investment
509,863,2023-01-22 04:00:00,1603.0,Bill Payment
510,328,2023-01-22 05:00:00,2935.0,Loan Payment
511,555,2023-01-22 06:00:00,3635.0,Loan Payment
512,699,2023-01-22 07:00:00,1233.0,Investment
513,302,2023-01-22 08:00:00,1969.0,Purchase
514,200,2023-01-22 09:00:00,975.0,Bill Payment
515,893,2023-01-22 10:00:00,3688.0,Bill Payment
516,419,2023-01-22 11:00:00,4322.0,Purchase
517,39,2023-01-22 12:00:00,632.0,Investment
518,732,2023-01-22 13:00:00,4458.0,Loan Payment
519,307,2023-01-22 14:00:00,4797.0,Investment
520,4,2023-01-22 15:00:00,4736.0,Loan Payment
521,633,2023-01-22 16:00:00,2382.0,Loan Payment
522,848,2023-01-22 17:00:00,2958.0,Investment
523,77,2023-01-22 18:00:00,3309.0,Bill Payment
524,468,2023-01-22 19:00:00,1178.0,Bill Payment
525,179,2023-01-22 20:00:00,4759.0,Bill Payment
526,645,2023-01-22 21:00:00,401.0,Loan Payment
527,823,2023-01-22 22:00:00,3819.0,Bill Payment
528,741,2023-01-22 23:00:00,2417.0,Loan Payment
529,276,2023-01-23 00:00:00,4874.0,Bill Payment
530,152,2023-01-23 01:00:00,4902.0,Investment
531,164,2023-01-23 02:00:00,4270.0,Purchase
532,290,2023-01-23 03:00:00,4838.0,Loan Payment
533,378,2023-01-23 04:00:00,590.0,Investment
534,621,2023-01-23 05:00:00,830.0,Loan Payment
535,638,2023-01-23 06:00:00,1257.0,Loan Payment
536,752,2023-01-23 07:00:00,133.0,Investment
537,310,2023-01-23 08:00:00,4449.0,Bill Payment
538,930,2023-01-23 09:00:00,1884.0,Loan Payment
539,979,2023-01-23 10:00:00,533.0,Purchase
540,913,2023-01-23 11:00:00,3133.0,Purchase
541,389,2023-01-23 12:00:00,4234.0,Investment
542,857,2023-01-23 13:00:00,3208.0,Purchase
543,658,2023-01-23 14:00:00,2795.0,Investment
544,764,2023-01-23 15:00:00,2128.0,Investment
545,183,2023-01-23 16:00:00,1220.0,Loan Payment
546,821,2023-01-23 17:00:00,1036.0,Investment
547,306,2023-01-23 18:00:00,4127.0,Investment
548,72,2023-01-23 19:00:00,4271.0,Bill Payment
549,219,2023-01-23 20:00:00,507.0,Loan Payment
550,719,2023-01-23 21:00:00,4539.0,Purchase
551,173,2023-01-23 22:00:00,2815.0,Bill Payment
552,653,2023-01-23 23:00:00,4942.0,Bill Payment
553,272,2023-01-24 00:00:00,1703.0,Loan Payment
554,726,2023-01-24 01:00:00,4768.0,Loan Payment
555,468,2023-01-24 02:00:00,734.0,Bill Payment
556,269,2023-01-24 03:00:00,385.0,Loan Payment
557,20,2023-01-24 04:00:00,4408.0,Loan Payment
558,578,2023-01-24 05:00:00,2462.0,Investment
559,995,2023-01-24 06:00:00,3869.0,Loan Payment
560,815,2023-01-24 07:00:00,1696.0,Investment
561,503,2023-01-24 08:00:00,4813.0,Bill Payment
562,147,2023-01-24 09:00:00,266.0,Bill Payment
563,429,2023-01-24 10:00:00,4504.0,Purchase
564,165,2023-01-24 11:00:00,3610.0,Loan Payment
565,890,2023-01-24 12:00:00,60.0,Bill Payment
566,310,2023-01-24 13:00:00,604.0,Investment
567,518,2023-01-24 14:00:00,4923.0,Bill Payment
568,14,2023-01-24 15:00:00,4741.0,Loan Payment
569,132,2023-01-24 16:00:00,3883.0,Purchase
570,854,2023-01-24 17:00:00,2483.0,Purchase
571,755,2023-01-24 18:00:00,1082.0,Bill Payment
572,439,2023-01-24 19:00:00,1486.0,Purchase
573,743,2023-01-24 20:00:00,4880.0,Loan Payment
574,740,2023-01-24 21:00:00,3030.0,Loan Payment
575,674,2023-01-24 22:00:00,1674.0,Purchase
576,795,2023-01-24 23:00:00,4502.0,Investment
577,263,2023-01-25 00:00:00,2740.0,Purchase
578,643,2023-01-25 01:00:00,1405.0,Purchase
579,943,2023-01-25 02:00:00,3907.0,Bill Payment
580,225,2023-01-25 03:00:00,4634.0,Investment
581,258,2023-01-25 04:00:00,4790.0,Purchase
582,234,2023-01-25 05:00:00,4055.0,Bill Payment
583,336,2023-01-25 06:00:00,2670.0,Bill Payment
584,409,2023-01-25 07:00:00,2243.0,Bill Payment
585,828,2023-01-25 08:00:00,3332.0,Loan Payment
586,975,2023-01-25 09:00:00,2483.0,Bill Payment
587,24,2023-01-25 10:00:00,4228.0,Bill Payment
588,271,2023-01-25 11:00:00,2111.0,Loan Payment
589,95,2023-01-25 12:00:00,1316.0,Loan Payment
590,142,2023-01-25 13:00:00,1647.0,Bill Payment
591,694,2023-01-25 14:00:00,1150.0,Purchase
592,718,2023-01-25 15:00:00,625.0,Investment
593,902,2023-01-25 16:00:00,4662.0,Loan Payment
594,974,2023-01-25 17:00:00,4219.0,Investment
595,81,2023-01-25 18:00:00,1576.0,Loan Payment
596,274,2023-01-25 19:00:00,986.0,Bill Payment
597,276,2023-01-25 20:00:00,4806.0,Loan Payment
598,883,2023-01-25 21:00:00,1326.0,Bill Payment
599,958,2023-01-25 22:00:00,2349.0,Investment
600,465,2023-01-25 23:00:00,4366.0,Purchase
601,208,2023-01-26 00:00:00,2106.0,Bill Payment
602,296,2023-01-26 01:00:00,388.0,Investment
603,39,2023-01-26 02:00:00,3475.0,Investment
604,948,2023-01-26 03:00:00,2281.0,Loan Payment
605,288,2023-01-26 04:00:00,1056.0,Bill Payment
606,124,2023-01-26 05:00:00,1017.0,Investment
607,876,2023-01-26 06:00:00,119.0,Purchase
608,969,2023-01-26 07:00:00,2781.0,Loan Payment
609,283,2023-01-26 08:00:00,3893.0,Loan Payment
610,878,2023-01-26 09:00:00,2610.0,Investment
611,180,2023-01-26 10:00:00,3253.0,Bill Payment
612,97,2023-01-26 11:00:00,1015.0,Loan Payment
613,191,2023-01-26 12:00:00,480300.0,Bill Payment
614,74,2023-01-26 13:00:00,315.0,Investment
615,447,2023-01-26 14:00:00,968.0,Investment
616,785,2023-01-26 15:00:00,963.0,Bill Payment
617,497,2023-01-26 16:00:00,2678.0,Purchase
618,561,2023-01-26 17:00:00,3548.0,Loan Payment
619,484,2023-01-26 18:00:00,2687.0,Investment
620,849,2023-01-26 19:00:00,1640.0,Purchase
621,722,2023-01-26 20:00:00,1801.0,Purchase
622,116,2023-01-26 21:00:00,2613.0,Bill Payment
623,535,2023-01-26 22:00:00,1981.0,Bill Payment
624,98,2023-01-26 23:00:00,76.0,Bill Payment
625,328,2023-01-27 00:00:00,844.0,Purchase
626,909,2023-01-27 01:00:00,215.0,Loan Payment
627,407,2023-01-27 02:00:00,2843.0,Bill Payment
628,313,2023-01-27 03:00:00,4260.0,Loan Payment
629,702,2023-01-27 04:00:00,1724.0,Bill Payment
630,694,2023-01-27 05:00:00,1542.0,Purchase
631,148,2023-01-27 06:00:00,3155.0,Loan Payment
632,342,2023-01-27 07:00:00,3130.0,Loan Payment
633,495,2023-01-27 08:00:00,717.0,Purchase
634,948,2023-01-27 09:00:00,188.0,Loan Payment
635,23,2023-01-27 10:00:00,122.0,Purchase
636,105,2023-01-27 11:00:00,766.0,Purchase
637,675,2023-01-27 12:00:00,906.0,Investment
638,579,2023-01-27 13:00:00,2878.0,Bill Payment
639,802,2023-01-27 14:00:00,168.0,Investment
640,801,2023-01-27 15:00:00,795.0,Purchase
641,558,2023-01-27 16:00:00,1813.0,Purchase
642,593,2023-01-27 17:00:00,1849.0,Loan Payment
643,941,2023-01-27 18:00:00,3178.0,Purchase
644,659,2023-01-27 19:00:00,2308.0,Purchase
645,222,2023-01-27 20:00:00,4088.0,Purchase
646,855,2023-01-27 21:00:00,1552.0,Bill Payment
647,15,2023-01-27 22:00:00,4218.0,Investment
648,891,2023-01-27 23:00:00,4364.0,Investment
649,633,2023-01-28 00:00:00,2164.0,Bill Payment
650,78,2023-01-28 01:00:00,584.0,Bill Payment
651,322,2023-01-28 02:00:00,3048.0,Bill Payment
652,807,2023-01-28 03:00:00,1391.0,Investment
653,241,2023-01-28 04:00:00,1232.0,Investment
654,18,2023-01-28 05:00:00,2484.0,Purchase
655,768,2023-01-28 06:00:00,1511.0,Investment
656,454,2023-01-28 07:00:00,868.0,Loan Payment
657,443,2023-01-28 08:00:00,3584.0,Investment
658,928,2023-01-28 09:00:00,3739.0,Bill Payment
659,277,2023-01-28 10:00:00,2975.0,Investment
660,424,2023-01-28 11:00:00,3201.0,Purchase
661,476,2023-01-28 12:00:00,1606.0,Investment
662,27,2023-01-28 13:00:00,1571.0,Bill Payment
663,514,2023-01-28 14:00:00,2532.0,Loan Payment
664,865,2023-01-28 15:00:00,2609.0,Bill Payment
665,464,2023-01-28 16:00:00,2401.0,Loan Payment
666,807,2023-01-28 17:00:00,2685.0,Purchase
667,982,2023-01-28 18:00:00,2193.0,Purchase
668,824,2023-01-28 19:00:00,286.0,Investment
669,363,2023-01-28 20:00:00,3892.0,Purchase
670,383,2023-01-28 21:00:00,3614.0,Purchase
671,751,2023-01-28 22:00:00,2088.0,Bill Payment
672,525,2023-01-28 23:00:00,4352.0,Bill Payment
673,382,2023-01-29 00:00:00,4516.0,Investment
674,184,2023-01-29 01:00:00,4087.0,Investment
675,194,2023-01-29 02:00:00,4178.0,Investment
676,462,2023-01-29 03:00:00,1130.0,Investment
677,56,2023-01-29 04:00:00,2483.0,Bill Payment
678,230,2023-01-29 05:00:00,2533.0,Investment
679,489,2023-01-29 06:00:00,3380.0,Investment
680,28,2023-01-29 07:00:00,4392.0,Purchase
681,832,2023-01-29 08:00:00,1918.0,Investment
682,583,2023-01-29 09:00:00,3530.0,Loan Payment
683,722,2023-01-29 10:00:00,4317.0,Purchase
684,960,2023-01-29 11:00:00,4506.0,Bill Payment
685,184,2023-01-29 12:00:00,4760.0,Loan Payment
686,425,2023-01-29 13:00:00,3115.0,Investment
687,375,2023-01-29 14:00:00,507.0,Purchase
688,868,2023-01-29 15:00:00,3597.0,Investment
689,41,2023-01-29 16:00:00,4203.0,Purchase
690,484,2023-01-29 17:00:00,2423.0,Investment
691,260,2023-01-29 18:00:00,3810.0,Loan Payment
692,441,2023-01-29 19:00:00,472.0,Bill Payment
693,926,2023-01-29 20:00:00,2770.0,Loan Payment
694,856,2023-01-29 21:00:00,3467.0,Loan Payment
695,84,2023-01-29 22:00:00,282.0,Bill Payment
696,46,2023-01-29 23:00:00,1160.0,Purchase
697,440,2023-01-30 00:00:00,3399.0,Purchase
698,671,2023-01-30 01:00:00,28.0,Bill Payment
699,856,2023-01-30 02:00:00,1626.0,Investment
700,519,2023-01-30 03:00:00,3188.0,Purchase
701,986,2023-01-30 04:00:00,4091.0,Loan Payment
702,845,2023-01-30 05:00:00,421.0,Bill Payment
703,438,2023-01-30 06:00:00,751.0,Loan Payment
704,136,2023-01-30 07:00:00,2681.0,Purchase
705,183,2023-01-30 08:00:00,2789.0,Bill Payment
706,709,2023-01-30 09:00:00,2634.0,Bill Payment
707,172,2023-01-30 10:00:00,524.0,Purchase
708,909,2023-01-30 11:00:00,216.0,Purchase
709,861,2023-01-30 12:00:00,957.0,Bill Payment
710,788,2023-01-30 13:00:00,2451.0,Investment
711,590,2023-01-30 14:00:00,1838.0,Bill Payment
712,928,2023-01-30 15:00:00,3608.0,Investment
713,956,2023-01-30 16:00:00,2177.0,Loan Payment
714,690,2023-01-30 17:00:00,1666.0,Investment
715,539,2023-01-30 18:00:00,611.0,Investment
716,120,2023-01-30 19:00:00,721.0,Purchase
717,281,2023-01-30 20:00:00,1213.0,Bill Payment
718,308,2023-01-30 21:00:00,1401.0,Loan Payment
719,708,2023-01-30 22:00:00,2706.0,Bill Payment
720,277,2023-01-30 23:00:00,3282.0,Investment
721,530,2023-01-31 00:00:00,4935.0,Investment
722,295,2023-01-31 01:00:00,3141.0,Investment
723,783,2023-01-31 02:00:00,3740.0,Bill Payment
724,53,2023-01-31 03:00:00,2676.0,Investment
725,806,2023-01-31 04:00:00,559.0,Bill Payment
726,432,2023-01-31 05:00:00,4751.0,Loan Payment
727,52,2023-01-31 06:00:00,3992.0,Loan Payment
728,728,2023-01-31 07:00:00,1254.0,Bill Payment
729,72,2023-01-31 08:00:00,3896.0,Loan Payment
730,28,2023-01-31 09:00:00,4022.0,Purchase
731,469,2023-01-31 10:00:00,2559.0,Investment
732,912,2023-01-31 11:00:00,3214.0,Investment
733,764,2023-01-31 12:00:00,855.0,Investment
734,886,2023-01-31 13:00:00,4555.0,Purchase
735,912,2023-01-31 14:00:00,53.0,Investment
736,547,2023-01-31 15:00:00,668.0,Bill Payment
737,401,2023-01-31 16:00:00,4833.0,Investment
738,201,2023-01-31 17:00:00,3940.0,Bill Payment
739,761,2023-01-31 18:00:00,2877.0,Loan Payment
740,611,2023-01-31 19:00:00,3657.0,Bill Payment
741,820,2023-01-31 20:00:00,2792.0,Bill Payment
742,989,2023-01-31 21:00:00,1701.0,Bill Payment
743,999,2023-01-31 22:00:00,2235.0,Investment
744,466,2023-01-31 23:00:00,3076.0,Purchase
745,652,2023-02-01 00:00:00,1957.0,Purchase
746,595,2023-02-01 01:00:00,1375.0,Bill Payment
747,560,2023-02-01 02:00:00,3140.0,Investment
748,790,2023-02-01 03:00:00,4543.0,Purchase
749,379,2023-02-01 04:00:00,4531.0,Loan Payment
750,760,2023-02-01 05:00:00,977.0,Loan Payment
751,895,2023-02-01 06:00:00,1414.0,Investment
752,177,2023-02-01 07:00:00,495.0,Loan Payment
753,52,2023-02-01 08:00:00,1765.0,Loan Payment
754,79,2023-02-01 09:00:00,3640.0,Loan Payment
755,385,2023-02-01 10:00:00,2978.0,Purchase
756,834,2023-02-01 11:00:00,1589.0,Loan Payment
757,576,2023-02-01 12:00:00,2805.0,Bill Payment
758,8,2023-02-01 13:00:00,60.0,Bill Payment
759,214,2023-02-01 14:00:00,1669.0,Loan Payment
760,25,2023-02-01 15:00:00,4310.0,Bill Payment
761,450,2023-02-01 16:00:00,2797.0,Purchase
762,768,2023-02-01 17:00:00,4638.0,Investment
763,755,2023-02-01 18:00:00,2165.0,Bill Payment
764,969,2023-02-01 19:00:00,4356.0,Loan Payment
765,457,2023-02-01 20:00:00,4240.0,Investment
766,461,2023-02-01 21:00:00,3171.0,Investment
767,198,2023-02-01 22:00:00,1624.0,Loan Payment
768,94,2023-02-01 23:00:00,2746.0,Bill Payment
769,719,2023-02-02 00:00:00,416.0,Purchase
770,947,2023-02-02 01:00:00,3389.0,Bill Payment
771,437,2023-02-02 02:00:00,4207.0,Bill Payment
772,527,2023-02-02 03:00:00,1394.0,Purchase
773,690,2023-02-02 04:00:00,3705.0,Investment
774,967,2023-02-02 05:00:00,4509.0,Purchase
775,378,2023-02-02 06:00:00,4919.0,Purchase
776,587,2023-02-02 07:00:00,2912.0,Loan Payment
777,104,2023-02-02 08:00:00,1639.0,Loan Payment
778,806,2023-02-02 09:00:00,3272.0,Bill Payment
779,680,2023-02-02 10:00:00,1036.0,Loan Payment
780,962,2023-02-02 11:00:00,2999.0,Purchase
781,627,2023-02-02 12:00:00,2234.0,Purchase
782,39,2023-02-02 13:00:00,2930.0,Loan Payment
783,458,2023-02-02 14:00:00,4325.0,Loan Payment
784,364,2023-02-02 15:00:00,4278.0,Loan Payment
785,785,2023-02-02 16:00:00,2793.0,Purchase
786,135,2023-02-02 17:00:00,1423.0,Investment
787,374,2023-02-02 18:00:00,4607.0,Investment
788,232,2023-02-02 19:00:00,3658.0,Loan Payment
789,39,2023-02-02 20:00:00,2818.0,Bill Payment
790,964,2023-02-02 21:00:00,3341.0,Bill Payment
791,803,2023-02-02 22:00:00,2188.0,Investment
792,819,2023-02-02 23:00:00,807.0,Loan Payment
793,47,2023-02-03 00:00:00,2856.0,Purchase
794,36,2023-02-03 01:00:00,939.0,Bill Payment
795,832,2023-02-03 02:00:00,4828.0,Bill Payment
796,95,2023-02-03 03:00:00,3101.0,Purchase
797,985,2023-02-03 04:00:00,2272.0,Purchase
798,361,2023-02-03 05:00:00,1343.0,Loan Payment
799,525,2023-02-03 06:00:00,1284.0,Purchase
800,146,2023-02-03 07:00:00,4593.0,Purchase
801,917,2023-02-03 08:00:00,3490.0,Purchase
802,368,2023-02-03 09:00:00,3352.0,Investment
803,65,2023-02-03 10:00:00,1227.0,Purchase
804,228,2023-02-03 11:00:00,1474.0,Bill Payment
805,754,2023-02-03 12:00:00,4418.0,Loan Payment
806,520,2023-02-03 13:00:00,4184.0,Loan Payment
807,816,2023-02-03 14:00:00,4780.0,Loan Payment
808,853,2023-02-03 15:00:00,23.0,Investment
809,555,2023-02-03 16:00:00,2303.0,Bill Payment
810,756,2023-02-03 17:00:00,2055.0,Purchase
811,181,2023-02-03 18:00:00,1047.0,Bill Payment
812,501,2023-02-03 19:00:00,4138.0,Loan Payment
813,597,2023-02-03 20:00:00,1469.0,Purchase
814,155,2023-02-03 21:00:00,266.0,Loan Payment
815,787,2023-02-03 22:00:00,4139.0,Loan Payment
816,535,2023-02-03 23:00:00,4083.0,Loan Payment
817,627,2023-02-04 00:00:00,1293.0,Bill Payment
818,818,2023-02-04 01:00:00,3497.0,Bill Payment
819,435,2023-02-04 02:00:00,2194.0,Loan Payment
820,811,2023-02-04 03:00:00,368.0,Loan Payment
821,99,2023-02-04 04:00:00,3801.0,Purchase
822,616,2023-02-04 05:00:00,4859.0,Loan Payment
823,372,2023-02-04 06:00:00,3197.0,Loan Payment
824,563,2023-02-04 07:00:00,4509.0,Loan Payment
825,362,2023-02-04 08:00:00,1235.0,Loan Payment
826,112,2023-02-04 09:00:00,2307.0,Bill Payment
827,453,2023-02-04 10:00:00,287.0,Loan Payment
828,756,2023-02-04 11:00:00,4217.0,Investment
829,169,2023-02-04 12:00:00,1996.0,Loan Payment
830,584,2023-02-04 13:00:00,3554.0,Bill Payment
831,139,2023-02-04 14:00:00,2803.0,Investment
832,848,2023-02-04 15:00:00,401.0,Investment
833,231,2023-02-04 16:00:00,978.0,Loan Payment
834,239,2023-02-04 17:00:00,2200.0,Loan Payment
835,984,2023-02-04 18:00:00,2238.0,Bill Payment
836,253,2023-02-04 19:00:00,2636.0,Investment
837,981,2023-02-04 20:00:00,2855.0,Investment
838,436,2023-02-04 21:00:00,4374.0,Bill Payment
839,919,2023-02-04 22:00:00,3317.0,Loan Payment
840,561,2023-02-04 23:00:00,2610.0,Purchase
841,422,2023-02-05 00:00:00,2690.0,Purchase
842,303,2023-02-05 01:00:00,4380.0,Investment
843,72,2023-02-05 02:00:00,4848.0,Investment
844,263,2023-02-05 03:00:00,95.0,Loan Payment
845,834,2023-02-05 04:00:00,3144.0,Purchase
846,222,2023-02-05 05:00:00,4509.0,Investment
847,77,2023-02-05 06:00:00,2249.0,Loan Payment
848,62,2023-02-05 07:00:00,3374.0,Purchase
849,471,2023-02-05 08:00:00,2055.0,Bill Payment
850,157,2023-02-05 09:00:00,1064.0,Investment
851,806,2023-02-05 10:00:00,3411.0,Bill Payment
852,125,2023-02-05 11:00:00,3739.0,Purchase
853,741,2023-02-05 12:00:00,2679.0,Loan Payment
854,852,2023-02-05 13:00:00,285.0,Loan Payment
855,161,2023-02-05 14:00:00,4756.0,Purchase
856,541,2023-02-05 15:00:00,4100.0,Bill Payment
857,626,2023-02-05 16:00:00,1115.0,Loan Payment
858,591,2023-02-05 17:00:00,4691.0,Investment
859,535,2023-02-05 18:00:00,2483.0,Bill Payment
860,106,2023-02-05 19:00:00,138.0,Bill Payment
861,131,2023-02-05 20:00:00,4361.0,Investment
862,357,2023-02-05 21:00:00,4336.0,Purchase
863,989,2023-02-05 22:00:00,3578.0,Loan Payment
864,685,2023-02-05 23:00:00,2412.0,Bill Payment
865,776,2023-02-06 00:00:00,1657.0,Loan Payment
866,854,2023-02-06 01:00:00,3566.0,Loan Payment
867,885,2023-02-06 02:00:00,3901.0,Bill Payment
868,797,2023-02-06 03:00:00,2203.0,Purchase
869,2,2023-02-06 04:00:00,2057.0,Bill Payment
870,233,2023-02-06 05:00:00,3114.0,Purchase
871,369,2023-02-06 06:00:00,4365.0,Investment
872,251,2023-02-06 07:00:00,2144.0,Purchase
873,946,2023-02-06 08:00:00,852.0,Purchase
874,833,2023-02-06 09:00:00,1981.0,Bill Payment
875,108,2023-02-06 10:00:00,4370.0,Loan Payment
876,276,2023-02-06 11:00:00,3913.0,Loan Payment
877,180,2023-02-06 12:00:00,3623.0,Purchase
878,725,2023-02-06 13:00:00,401.0,Purchase
879,293,2023-02-06 14:00:00,2289.0,Bill Payment
880,584,2023-02-06 15:00:00,2483.0,Purchase
881,795,2023-02-06 16:00:00,4693.0,Bill Payment
882,175,2023-02-06 17:00:00,2504.0,Investment
883,123,2023-02-06 18:00:00,1162.0,Purchase
884,227,2023-02-06 19:00:00,1304.0,Investment
885,902,2023-02-06 20:00:00,475.0,Purchase
886,444,2023-02-06 21:00:00,2185.0,Purchase
887,813,2023-02-06 22:00:00,3255.0,Investment
888,428,2023-02-06 23:00:00,497.0,Investment
889,83,2023-02-07 00:00:00,2948.0,Bill Payment
890,765,2023-02-07 01:00:00,2636.0,Bill Payment
891,658,2023-02-07 02:00:00,2483.0,Investment
892,632,2023-02-07 03:00:00,4511.0,Purchase
893,65,2023-02-07 04:00:00,1059.0,Bill Payment
894,281,2023-02-07 05:00:00,4085.0,Purchase
895,795,2023-02-07 06:00:00,4469.0,Loan Payment
896,391,2023-02-07 07:00:00,1400.0,Bill Payment
897,428,2023-02-07 08:00:00,1093.0,Bill Payment
898,618,2023-02-07 09:00:00,4656.0,Bill Payment
899,925,2023-02-07 10:00:00,1668.0,Loan Payment
900,991,2023-02-07 11:00:00,4397.0,Investment
901,812,2023-02-07 12:00:00,1827.0,Purchase
902,107,2023-02-07 13:00:00,200.0,Loan Payment
903,548,2023-02-07 14:00:00,470.0,Investment
904,659,2023-02-07 15:00:00,2531.0,Bill Payment
905,262,2023-02-07 16:00:00,3486.0,Investment
906,921,2023-02-07 17:00:00,2715.0,Investment
907,159,2023-02-07 18:00:00,4376.0,Investment
908,265,2023-02-07 19:00:00,1167.0,Purchase
909,468,2023-02-07 20:00:00,4276.0,Investment
910,202,2023-02-07 21:00:00,37.0,Investment
911,933,2023-02-07 22:00:00,4241.0,Investment
912,155,2023-02-07 23:00:00,2982.0,Investment
913,13,2023-02-08 00:00:00,3034.0,Loan Payment
914,297,2023-02-08 01:00:00,4993.0,Loan Payment
915,896,2023-02-08 02:00:00,1274.0,Investment
916,834,2023-02-08 03:00:00,865.0,Investment
917,498,2023-02-08 04:00:00,4035.0,Investment
918,597,2023-02-08 05:00:00,1261.0,Bill Payment
919,993,2023-02-08 06:00:00,4614.0,Investment
920,792,2023-02-08 07:00:00,3880.0,Investment
921,245,2023-02-08 08:00:00,1336.0,Loan Payment
922,300,2023-02-08 09:00:00,1035.0,Loan Payment
923,362,2023-02-08 10:00:00,371.0,Loan Payment
924,354,2023-02-08 11:00:00,1228.0,Purchase
925,828,2023-02-08 12:00:00,615.0,Bill Payment
926,521,2023-02-08 13:00:00,1680.0,Investment
927,386,2023-02-08 14:00:00,4821.0,Loan Payment
928,759,2023-02-08 15:00:00,2307.0,Purchase
929,312,2023-02-08 16:00:00,2204.0,Investment
930,414,2023-02-08 17:00:00,4453.0,Investment
931,278,2023-02-08 18:00:00,1287.0,Loan Payment
932,750,2023-02-08 19:00:00,408.0,Investment
933,715,2023-02-08 20:00:00,2182.0,Investment
934,759,2023-02-08 21:00:00,2820.0,Investment
935,747,2023-02-08 22:00:00,2662.0,Loan Payment
936,593,2023-02-08 23:00:00,2949.0,Purchase
937,356,2023-02-09 00:00:00,831.0,Investment
938,525,2023-02-09 01:00:00,954.0,Purchase
939,839,2023-02-09 02:00:00,3488.0,Investment
940,16,2023-02-09 03:00:00,2789.0,Loan Payment
941,993,2023-02-09 04:00:00,4439.0,Purchase
942,45,2023-02-09 05:00:00,4460.0,Loan Payment
943,321,2023-02-09 06:00:00,1206.0,Bill Payment
944,651,2023-02-09 07:00:00,1222.0,Investment
945,326,2023-02-09 08:00:00,833.0,Bill Payment
946,148,2023-02-09 09:00:00,1906.0,Bill Payment
947,355,2023-02-09 10:00:00,4273.0,Bill Payment
948,236,2023-02-09 11:00:00,2425.0,Investment
949,703,2023-02-09 12:00:00,545.0,Loan Payment
950,613,2023-02-09 13:00:00,3020.0,Bill Payment
951,105,2023-02-09 14:00:00,2637.0,Purchase
952,474,2023-02-09 15:00:00,3787.0,Investment
953,762,2023-02-09 16:00:00,959.0,Loan Payment
954,396,2023-02-09 17:00:00,3518.0,Loan Payment
955,446,2023-02-09 18:00:00,4312.0,Bill Payment
956,606,2023-02-09 19:00:00,553.0,Investment
957,220,2023-02-09 20:00:00,3910.0,Bill Payment
958,987,2023-02-09 21:00:00,3763.0,Purchase
959,810,2023-02-09 22:00:00,4234.0,Loan Payment
960,851,2023-02-09 23:00:00,2092.0,Loan Payment
961,965,2023-02-10 00:00:00,2876.0,Investment
962,442,2023-02-10 01:00:00,2256.0,Loan Payment
963,645,2023-02-10 02:00:00,1846.0,Investment
964,873,2023-02-10 03:00:00,86.0,Bill Payment
965,667,2023-02-10 04:00:00,378.0,Purchase
966,28,2023-02-10 05:00:00,4631.0,Investment
967,794,2023-02-10 06:00:00,358.0,Bill Payment
968,475,2023-02-10 07:00:00,4611.0,Purchase
969,628,2023-02-10 08:00:00,4748.0,Loan Payment
970,305,2023-02-10 09:00:00,4343.0,Purchase
971,746,2023-02-10 10:00:00,1465.0,Purchase
972,405,2023-02-10 11:00:00,2195.0,Purchase
973,513,2023-02-10 12:00:00,3821.0,Loan Payment
974,502,2023-02-10 13:00:00,3282.0,Investment
